h3,population_sum
892f5bd917bffff,1092.60888671875
892f5a30837ffff,2471.5746307373047
892f5b44d1bffff,0.54407360777258873
892f5bcadc3ffff,708.2342414855957
894a4c666dbffff,2.6817222833633423
892f5a35107ffff,1561.8591613769531
892f5aaeea3ffff,879.98044586181641
892f5b0b2cbffff,1.8794876262545586
892f5b555a3ffff,15.19752562046051
892f5b56903ffff,2.1330137401819229
892f5b7367bffff,0.40817157551646233
892f5a32d8bffff,972.03310394287109
892f5b09a97ffff,3.2125729918479919
892f5b560cbffff,31.088058590888977
892f5bcb3c3ffff,533.55501747131348
892f5bcf657ffff,372.48272705078125
892f5b08237ffff,1.031799703836441
892f5b5529bffff,24.617648005485535
892f5b5709bffff,220.64557456970215
892f5822817ffff,44.9604856967926
892f5a3354bffff,1295.5170059204102
892f5a372c3ffff,2658.5845184326172
892f5aa8a9bffff,1622.4405822753906
892f5aaed07ffff,80.69387149810791
892f5b52cc7ffff,755.91213226318359
892f5a32d53ffff,749.27005767822266
892f5a34a37ffff,1451.7495956420898
892f5aaec0bffff,1744.133659362793
892f5b0b387ffff,1.0923749282956123
892f5b54257ffff,9.7947993278503418
892f5bcb58fffff,1526.5637969970703
892f5a3718fffff,2329.5258636474609
892f5aaeabbffff,2116.7315521240234
892f5b508b3ffff,704.00749206542969
892f5b529cfffff,448.37104034423828
892f5b5500bffff,167.08160495758057
892f5a3608fffff,1947.8356018066406
892f5bcae5bffff,173.48870277404785
892f5d7a477ffff,4.2010300904512405
892f5a3685bffff,2100.460090637207
892f5aa89abffff,911.935848236084
892f5b54c83ffff,7.57124736905098
892f5bc9337ffff,557.33773040771484
892f5d0ae13ffff,1.5098571851849556
892f5d71403ffff,3.0605987310409546
892f5b0807bffff,2.2459942400455475
892f5b4618fffff,3.2990618348121643
892f5b522afffff,641.8270149230957
892f5aad823ffff,657.82290267944336
892f5b0b0c3ffff,1.8977159261703491
892f5bc9567ffff,1131.5882339477539
892f5bcb5d7ffff,1836.6741333007812
892f5bc8e03ffff,965.98087310791016
894a4c66643ffff,2.2482612580060959
894ec9ac90bffff,10.238466918468475
892f5a3224fffff,2136.3274841308594
892f5a363cbffff,1995.937744140625
892f5bc11a3ffff,861.9937744140625
894a485350bffff,2.1032934635877609
892f432c967ffff,0.67883448302745819
892f432eea3ffff,2.3943780213594437
892f5a36a33ffff,1327.4864044189453
892f5aad3d7ffff,1254.4604797363281
892f5b54967ffff,1.0081713572144508
892f5bcb247ffff,1634.4547958374023
892f5b508c7ffff,775.56078720092773
892f5bc1103ffff,468.66950416564941
892f5a34b0bffff,1694.7630004882812
892f5b0828bffff,1.0065801367163658
892f5b46db3ffff,8.189505398273468
892f5b54987ffff,2.7306992188096046
892f432c833ffff,4.1718930155038834
892f5a34247ffff,1550.5396881103516
892f5a34c37ffff,1830.7434844970703
892f5aa5663ffff,1447.8232116699219
892f5b19e63ffff,7.3884811103343964
892f5b54cdbffff,7.7087199985980988
894ec936167ffff,2.4676312357187271
892f5a35987ffff,295.60182189941406
892f5aacd4bffff,2241.8079833984375
892f5b096c3ffff,1.4376585483551025
892f5b4688fffff,1.2059508189558983
892f5b56acfffff,6.382860541343689
892f5bc064bffff,722.98313140869141
894a485309bffff,0.39547216892242432
892f5a3205bffff,342.36285400390625
892f5a32e0bffff,2244.8155212402344
892f5aaeac7ffff,1864.4355087280273
892f5bc028bffff,1566.1298828125
892f5bc82dbffff,1398.3632507324219
892f5a34017ffff,1636.0793609619141
892f5b460b7ffff,7.2398320138454437
892f5bc901bffff,1380.3180999755859
892f5bcde13ffff,146.50048160552979
894ec936e8bffff,1.9238226562738419
892f5a345abffff,909.27606964111328
892f5aaea17ffff,2159.0740661621094
892f5b0b1b7ffff,1.71355639398098
892f5b56523ffff,7.4783854484558105
892f5bcb4abffff,1270.9041519165039
892f5a32c4fffff,1829.0281677246094
892f5a37047ffff,2802.1178436279297
892f5aad2cfffff,2581.7162933349609
892f5b5469bffff,18.557861804962158
892f5b52aafffff,499.85374069213867
892f5b569afffff,1.9953564703464508
892f5bc92a7ffff,859.66513061523438
892f5bccb73ffff,18.674707770347595
892f5b5543bffff,154.69875240325928
892f5b56ec3ffff,9.2457997798919678
892f5d085cfffff,2.3129822313785553
892f432ed8bffff,12.467168241739273
892f5a3330bffff,353.91628456115723
892f5a3514bffff,1750.2822875976562
892f5b19253ffff,7.7653929889202118
892f5b46b67ffff,0.51857044920325279
892f5bceaa3ffff,24.587373018264771
892f5bd866fffff,1374.1251373291016
892f5aad353ffff,1069.1583290100098
892f5aaecd3ffff,294.33951950073242
892f5b0b6c3ffff,2.6874910145998
892f5bca0afffff,148.31087207794189
892f5bccd4fffff,29.004841327667236
892f5a32a4bffff,3123.0224914550781
892f5a34dd3ffff,923.53239440917969
892f5b19393ffff,6.4650364518165588
892f5b5244bffff,724.54731369018555
892f5b57247ffff,55.607632398605347
892f5b7366fffff,0.3567359447479248
892f432c9afffff,3.1980974525213242
892f583558fffff,3.9646942466497421
892f5aac8c7ffff,2328.3472747802734
892f5d7a463ffff,4.0345579385757446
892f5aad46bffff,662.04648971557617
892f5b09097ffff,0.81887022405862808
892f5b5422fffff,5.47158220410347
892f5a35093ffff,1948.1597366333008
892f5b56b7bffff,3.2135249823331833
892f5b7345bffff,0.33969245292246342
892f58224bbffff,3.4408629834651947
892f5a375a3ffff,1322.6755218505859
892f5aad0c3ffff,1197.811637878418
892f5aade8fffff,630.86831665039062
892f5b46a97ffff,0.83290985971689224
892f5b52d73ffff,484.13765525817871
892f5b541b3ffff,5.4243564009666443
892f5b5609bffff,21.102049469947815
892f5b732bbffff,0.327362772077322
892f5d0aecbffff,0.8425758071243763
892f5a32307ffff,2584.311767578125
892f5a36db3ffff,1135.8294982910156
892f5b09113ffff,0.52197760716080666
892f5b0b333ffff,1.4522400051355362
892f5b0b52fffff,2.7299730628728867
892f5bc8b33ffff,863.28499221801758
892f5bc8c8fffff,367.24014854431152
892f5bca517ffff,241.95337009429932
892f5bcd6cfffff,337.96045684814453
892f5a36427ffff,2155.6254577636719
892f5b19467ffff,10.321095287799835
892f5bc1487ffff,471.71869468688965
892f5b52187ffff,521.71320343017578
892f5b56bafffff,2.207113653421402
892f5bcb52bffff,1231.5003280639648
892f5bcd647ffff,866.01565170288086
892f432ee17ffff,2.6313219666481018
892f5822a93ffff,6.0235965847969055
892f5b5651bffff,15.363870739936829
892f5b56cafffff,1.449499137699604
892f5d71443ffff,6.1419821977615356
892f5a30b07ffff,580.72761535644531
892f5aac5dbffff,966.20298385620117
892f5b5019bffff,317.5000171661377
892f5bc869bffff,518.313081741333
892f5bcde23ffff,148.87069416046143
892f5837367ffff,3.4728213399648666
892f5a33357ffff,791.14070510864258
892f5aacacfffff,1546.5796051025391
892f5b57283ffff,47.466824769973755
892f5d7a0a3ffff,2.1775152981281281
892f5a26593ffff,1356.8360824584961
892f5b0b277ffff,0.86435871943831444
892f5b56e73ffff,8.055365115404129
894ec9ac8a7ffff,4.4361443817615509
892f5a30c8bffff,2273.6780548095703
892f5a32ec3ffff,978.31674194335938
892f5a371afffff,2471.1880340576172
892f5aac9abffff,2061.7657928466797
892f5aacdc3ffff,1746.6005783081055
892f432ee0bffff,2.1348969042301178
892f5aaec5bffff,878.82963180541992
892f5b55467ffff,123.91752529144287
892f5bc1223ffff,381.22281265258789
894eac18a4fffff,1.354898177087307
892f432e98bffff,6.4450144469738007
892f5bc1553ffff,674.08218002319336
892f5bc155bffff,420.18959808349609
892f5bc818bffff,1134.0058898925781
892f5bd96bbffff,1357.5864715576172
892f5bd9b87ffff,873.95473480224609
892f5d7157bffff,2.4165303856134415
892f5a315bbffff,1643.993278503418
892f5b543b7ffff,5.9804173111915588
892f5a3704bffff,2286.3368682861328
892f5a37537ffff,1437.3833541870117
892f5b425b7ffff,27.460064649581909
892f5bcc12fffff,249.13201713562012
892f5bccd4bffff,31.586725950241089
892f5bccebbffff,176.76464462280273
892f58353d3ffff,4.0829822719097137
892f5b55393ffff,100.63136100769043
892f5a3062fffff,1440.0206756591797
892f5835cd3ffff,1.4236769676208496
892f5a3484fffff,1216.1826553344727
892f5a36a8fffff,1992.7712554931641
892f5aad657ffff,2062.9953155517578
892f5b55ccbffff,10.635543942451477
892f5bc9843ffff,841.21247863769531
892f5bc9ea7ffff,588.33660888671875
892f5bca02bffff,247.06424427032471
892f5bccc4bffff,214.84604644775391
892f5d44bb3ffff,6.58233255147934
892f5d71463ffff,2.0750380605459213
892f5a32c6bffff,2095.3994750976562
892f5b4758bffff,3.6455177217721939
892f5b52a2fffff,549.670976638794
892f5bc1173ffff,321.56863594055176
892f5bcd44bffff,621.79356575012207
892f5d7a58bffff,2.5128509700298309
894a48c9b4bffff,4.5325838327407837
892f5a376cfffff,1715.2635040283203
892f5bd9373ffff,1503.5336227416992
892f5aacc03ffff,1938.5473785400391
892f5b444c7ffff,1.7282500043511391
892f5b554cbffff,222.04906368255615
892f5bc1d7bffff,1388.385986328125
892f5bcaaabffff,849.85106658935547
892f5bcf05bffff,506.59569931030273
892f5bd9147ffff,777.80418014526367
892f5aadc37ffff,1605.6567764282227
892f5b54e87ffff,1.8249910622835159
892f5b55dcbffff,7.44912588596344
892f5bcc1cfffff,754.24335861206055
892f5d71237ffff,1.9628542512655258
892f5a3042bffff,548.49485778808594
892f5b09b83ffff,0.95608877018094063
892f5bd9027ffff,872.80861282348633
892f5d710a3ffff,2.159261554479599
892f5a35163ffff,1759.2395706176758
892f5aae16fffff,99.076111793518066
892f5aaebbbffff,1495.1453399658203
894a4c666cfffff,2.7932714223861694
892f5a36c6fffff,1596.9448928833008
892f5b44c8fffff,0.79635464772582054
892f5bcc95bffff,23.531654119491577
892f5d44b3bffff,3.5152288228273392
892f5aaed33ffff,206.93190574645996
892f5aaf22fffff,71.250648498535156
892f5b4663bffff,11.017953336238861
892f583761bffff,11.226643919944763
892f5a3095bffff,2446.8230743408203
892f5a3655bffff,1889.8779754638672
892f5aae543ffff,466.64721298217773
892f5b09b87ffff,0.94408572092652321
892f5b55553ffff,51.895081520080566
892f5bc062fffff,1386.0072708129883
892f5bc19c7ffff,784.13819885253906
892f5bccb1bffff,22.388934850692749
892f5bd82cfffff,1594.4125671386719
892f58350d7ffff,3.2928371280431747
892f5a370cfffff,1966.1651611328125
892f5bcdb4bffff,79.136837005615234
892f5d0a317ffff,0.92499693110585213
892f432e387ffff,4.56292587518692
892f5b52dabffff,115.23237037658691
892f5bcda9bffff,306.31198215484619
892f5bce9cfffff,209.66331577301025
892f5a36363ffff,1290.9938201904297
892f5b52b63ffff,122.01490688323975
892f5b56bb7ffff,4.8923546522855759
892f5aac063ffff,172.97466087341309
892f5b09c0bffff,0.54633797332644463
892f5bca2c3ffff,393.23805809020996
892f5b4666bffff,3.445865124464035
892f5bc198bffff,981.6934814453125
892f5bc1a47ffff,393.9610481262207
892f5bcde47ffff,309.99161911010742
892f5b092d7ffff,1.4396356493234634
892f5b0b283ffff,1.9469213634729385
892f5b5508fffff,192.94364547729492
892f5b55cb3ffff,5.4517826735973358
892f5bc9c4fffff,860.07342147827148
892f5835497ffff,2.8138751089572906
892f5a300cbffff,1841.9626083374023
892f5a3507bffff,1367.1013793945312
892f5bce19bffff,283.09628868103027
892f5bdb60bffff,1678.9577789306641
892f58221d3ffff,2.3509491235017776
892f5b46017ffff,23.625202536582947
892f5b509a7ffff,107.26716899871826
892f5bcd18fffff,579.95733642578125
892f5bce133ffff,136.51194095611572
892f5bd940bffff,1933.2630767822266
892f5830b97ffff,2.1607871204614639
892f5837677ffff,30.161530375480652
892f5a322bbffff,340.9547119140625
892f5b7334fffff,0.3344732653349638
892f5bceab3ffff,63.512748241424561
892f5bd969bffff,1829.5933227539062
892f5a34e57ffff,1053.7038650512695
892f5bcd4c7ffff,1059.4161911010742
892f5bdb093ffff,1127.7526702880859
892f5bcd163ffff,192.0416841506958
892f5bceeabffff,223.23092174530029
892f5837207ffff,6.6592426300048828
892f5a30917ffff,1851.4239044189453
892f5bcb013ffff,737.84244155883789
892f5bdb2c7ffff,1634.2888565063477
892f5a30483ffff,700.534538269043
892f5b44c47ffff,0.69184739887714386
892f5b52437ffff,354.43046569824219
892f5b5413bffff,2.9856712818145752
892f5a35d23ffff,1522.0777816772461
892f5aadd6bffff,525.71734428405762
892f5b56c2fffff,1.5765338242053986
892f5bc131bffff,392.82278823852539
892f5bcb5dbffff,1597.9136276245117
894ec9ac957ffff,8.8842469453811646
892f5b52d3bffff,277.45137405395508
892f5b56023ffff,14.721037209033966
892f5bc8b87ffff,443.80574226379395
892f5bc8ecfffff,803.022777557373
892f5a34e47ffff,1012.6975936889648
892f5b504afffff,112.70116901397705
892f5b54367ffff,5.9559591710567474
892f5bc8027ffff,1296.2617874145508
892f5bc9bcfffff,793.91143798828125
892f5bd902bffff,1028.1183090209961
892f5bcab47ffff,528.9051342010498
892f58221a7ffff,3.2265087962150574
892f5a32da3ffff,287.52868556976318
892f5bc108bffff,372.473726272583
892f5bcd42fffff,409.89076042175293
892f5bd99c7ffff,667.74681091308594
892f5a2613bffff,1064.9185638427734
892f5a31ddbffff,1586.5860366821289
892f5a32693ffff,1876.8572387695312
892f5a3457bffff,2048.8152008056641
892f5bcb347ffff,1152.7019805908203
892f5bcf34fffff,848.08843994140625
892f5b56247ffff,147.11666393280029
892f5d7160fffff,1.3726162016391754
892f5a26c83ffff,916.96598052978516
892f5b56303ffff,14.867144405841827
892f5bc8883ffff,907.89523315429688
892f5bcc833ffff,36.958637714385986
892f5bcdb87ffff,106.73452711105347
892f5bcf47bffff,750.34959030151367
892f5a329a7ffff,1839.4802093505859
892f5aac647ffff,835.55692291259766
892f5b465d7ffff,1.8968471959233284
892f5b54097ffff,24.689954876899719
892f5d08503ffff,3.7018133997917175
892f5b0b523ffff,3.405705139040947
892f5b46eafffff,1.3535009175539017
892f5b52ed3ffff,156.50194263458252
892f5b54483ffff,93.172684192657471
892f5bc1a5bffff,757.64193344116211
892f5a36cdbffff,1553.3257141113281
892f5bcf133ffff,343.046085357666
892f5835457ffff,1.7153029888868332
892f5b44e0bffff,0.69875719770789146
892f5b5268bffff,529.37728118896484
892f5bc1127ffff,407.60797691345215
892f5bd9903ffff,823.87232971191406
892f582288bffff,61.632677555084229
892f5a31d23ffff,1276.4572067260742
892f5a33587ffff,1742.3119049072266
892f5aa884fffff,2560.3230590820312
892f5b44c43ffff,0.65333406627178192
892f5b5218bffff,494.37096786499023
892f5b0b3a7ffff,1.2134228870272636
892f5b46a8bffff,0.74598478525877
892f5bcf227ffff,1044.1576919555664
892f5d0a343ffff,0.93679437413811684
892f432cd2fffff,5.2666451930999756
892f5b1936fffff,1.4891653433442116
892f5b501bbffff,411.53224563598633
892f5b54cafffff,5.1645805239677429
892f5bcde27ffff,101.82476472854614
892f5d7a1a7ffff,2.0364992916584015
892f5a30ab3ffff,354.66486549377441
892f5d7a583ffff,2.8513669818639755
894a4c666cbffff,2.46707583963871
892f5a32b4fffff,3091.7929992675781
892f5b09cabffff,0.65105719119310379
892f5bc1563ffff,930.01118850708008
892f5aacd0bffff,1564.549072265625
892f5aad013ffff,1030.6751861572266
892f5bd9153ffff,905.60441589355469
892f5d4496bffff,4.9066888689994812
892f5b0845bffff,2.0604097917675972
892f5b0b213ffff,0.81779633462429047
892f5b0b617ffff,2.62522991001606
892f5b47403ffff,2.1009890139102936
892f59d05cbffff,2.3453150987625122
892f5a3336bffff,226.17783737182617
892f5aaec87ffff,657.91383361816406
892f5b09eabffff,0.95906086638569832
892f5b732abffff,0.32436354830861092
892f5bcaba7ffff,349.86969566345215
894a485204fffff,1.1134025007486343
892f583083bffff,0.54280866682529449
892f59d0523ffff,9.17521059513092
892f5aae89bffff,2025.7357940673828
892f5b0b643ffff,1.7522931769490242
892f5b19407ffff,20.419747948646545
892f5bc9cabffff,1067.4807052612305
892f432e8d7ffff,3.8585550487041473
892f5a265c7ffff,196.39754486083984
892f5a35db3ffff,904.56951522827148
892f5aac993ffff,1831.5973052978516
892f5b55607ffff,24.102429986000061
892f5bca3a3ffff,157.80454730987549
892f59d2e97ffff,2.2840393334627151
892f5a3082fffff,2419.3452911376953
892f5a34363ffff,2041.9332580566406
892f5aae337ffff,728.25588989257812
892f5b44e17ffff,0.76691287755966187
894a485228fffff,3.2748951315879822
892f5aa8877ffff,2187.8882141113281
892f5b0b147ffff,1.1320061609148979
892f5d0a39bffff,0.858869880437851
892f5a3741bffff,2383.4559631347656
892f5bcb33bffff,337.92873764038086
894eac18a4bffff,1.1449683532118797
892f5b57663ffff,44.086617946624756
892f5bcb633ffff,1139.9157676696777
892f5bdb36fffff,981.0625
892f5822c0bffff,11.748862147331238
892f5a3059bffff,1357.5148849487305
892f5a3480bffff,1373.919807434082
892f5a3684bffff,1508.8226547241211
892f5bc8adbffff,1030.6917457580566
892f5bce367ffff,312.91984272003174
892f432eb13ffff,27.986478567123413
892f5a35397ffff,1358.6539001464844
892f5bcec3bffff,88.468324661254883
892f5835273ffff,2.4914918839931488
892f5bcdbcbffff,62.967180490493774
892f5b56e2bffff,4.495329886674881
892f5b574a3ffff,142.41797876358032
892f5b574b3ffff,143.38033485412598
892f5b576c7ffff,51.413384437561035
892f5d713abffff,1.8404524624347687
892f5b093a3ffff,1.7269895076751709
892f5bcb113ffff,1035.1982955932617
892f5bd934fffff,1716.6580429077148
892f5d71357ffff,1.6501486152410507
892f5a32d37ffff,194.68812656402588
892f5b196b7ffff,8.4337456226348877
892f5bd9107ffff,452.48575210571289
892f5a306c3ffff,2118.7043151855469
892f5b4602bffff,3.7901026010513306
892f5b46307ffff,1.5190131142735481
892f5b46da3ffff,6.8237579166889191
892f5b555afffff,15.678784728050232
892f5a3038fffff,1375.9354705810547
892f5a32d47ffff,673.41919708251953
892f5a36b97ffff,1414.9148101806641
892f582250fffff,1.9585686177015305
892f5a30ec7ffff,1582.3462142944336
892f5b52a03ffff,678.21534729003906
892f5b52d43ffff,577.35238647460938
892f5b54193ffff,7.5876888632774353
894ec936043ffff,0.485720157623291
892f58223b3ffff,10.553193092346191
892f5b549d7ffff,1.2684299647808075
892f5bc0a6bffff,470.16828918457031
892f5bcea33ffff,34.937031745910645
894ec9ac95bffff,3.8889790773391724
892f432ee37ffff,3.142367959022522
892f58221b7ffff,2.6446264386177063
892f5834203ffff,2.207838237285614
892f5bc85d3ffff,495.49116897583008
892f5a26583ffff,1554.8518371582031
892f5b192a7ffff,5.7750325500965118
892f5b441b3ffff,1.1834778562188148
892f5b5554fffff,38.52360463142395
892f5bc9503ffff,1290.9902725219727
892f5835313ffff,6.6231825947761536
892f5a32da7ffff,179.31004524230957
892f5aadbcfffff,673.92366409301758
892f5bce28bffff,498.05940818786621
894a485348fffff,1.5296991169452667
892f432c5b3ffff,4.1959321200847626
892f4e594dbffff,3.6660075187683105
892f5aac863ffff,1989.891845703125
892f5b0b08fffff,1.4794228300452232
892f5b0b6a7ffff,2.6794459074735641
892f5b56ecbffff,9.0213991403579712
892f5bcda3bffff,89.856153011322021
892f5a308b3ffff,1443.9313812255859
892f5b46123ffff,3.0085590928792953
892f5bc9103ffff,1304.7543487548828
892f5bcadafffff,299.857403755188
892f5bce1d3ffff,233.93310260772705
892f5bce277ffff,276.3750114440918
892f432cd4bffff,4.6958139836788177
892f5830ba7ffff,1.8654001504182816
892f5a36ec7ffff,1680.1469497680664
892f5b0941bffff,1.3151613250374794
892f5b50bd3ffff,61.2623074054718
892f5b56cb3ffff,1.4001817926764488
892f5835643ffff,1.7540145665407181
892f5a3642fffff,1666.2522048950195
892f5aa5213ffff,984.80743408203125
892f5bcd0cfffff,473.6558666229248
894ec93611bffff,3.7113228142261505
892f5a37053ffff,2061.8267364501953
892f5a372cbffff,2805.3213500976562
892f5b55083ffff,251.47036361694336
892f5bca2b7ffff,949.94732666015625
892f5bcdd57ffff,143.21533489227295
892f582243bffff,4.1869081556797028
892f5a32d0fffff,446.00499153137207
892f59d052bffff,17.682615637779236
892f5a30c1bffff,1584.5201416015625
892f5a34b23ffff,1030.8049278259277
892f5aaf243ffff,104.0144510269165
892f5bd8647ffff,1263.4829177856445
892f432ed13ffff,10.277990758419037
892f5a32417ffff,191.15972137451172
892f5b520a3ffff,546.61507415771484
892f5bcc533ffff,167.93739414215088
892f432e803ffff,3.4609846621751785
892f5a265abffff,842.59206390380859
892f5a34a57ffff,1726.2376861572266
892f5a34cc7ffff,1618.0463409423828
892f5aaf26fffff,343.41473388671875
892f5a3356fffff,618.853759765625
892f5bcd2afffff,355.45547103881836
894ec93652fffff,3.1350511014461517
892f5aa5a6bffff,603.76247406005859
892f5aacc4bffff,2156.7445373535156
892f5aad257ffff,2239.4398040771484
892f5b52c3bffff,219.70707225799561
892f5bcf157ffff,412.52231597900391
892f5bd836bffff,1147.349723815918
892f5a35c03ffff,1553.1015701293945
892f5a36007ffff,2173.4813385009766
892f5b468b3ffff,0.98015580326318741
892f5b501d3ffff,66.12844181060791
892f5bca0b3ffff,320.84816551208496
892f5d715abffff,0.18673437833786011
892f58221c3ffff,2.5261223018169403
892f5a31517ffff,1183.4685287475586
892f5a323c3ffff,1513.2229766845703
892f5a36ba3ffff,1148.1417007446289
892f5aa568fffff,64.002948760986328
892f5b54a0bffff,1.4484078660607338
892f5bc0097ffff,1193.9564590454102
892f5bca68fffff,677.68318557739258
892f5a34597ffff,691.08761596679688
892f5a3760fffff,785.97897338867188
892f5b09b17ffff,0.53918087482452393
892f5bccdabffff,25.185800433158875
892f5bcb6cbffff,1384.4574356079102
892f432ea2fffff,44.213158011436462
892f5b561a7ffff,5.3896027803421021
892f5bcea93ffff,65.74575662612915
892f5b449cfffff,0.69096268713474274
892f5b7363bffff,0.360333576798439
892f5bc8897ffff,934.27833557128906
892f5bce403ffff,896.82373809814453
892f5a32397ffff,2073.4074249267578
892f5a3496fffff,1505.7102508544922
892f5bcb05bffff,1539.3418197631836
892f5bc884fffff,1171.2284927368164
892f5a30c4fffff,625.48994064331055
892f5b562b7ffff,26.520975708961487
892f5bcb6a3ffff,1076.5599670410156
892f5bce36bffff,221.95889949798584
892f5bd93cfffff,1144.0174942016602
892f5bd9a5bffff,982.37880706787109
892f58355c7ffff,2.3212313801050186
892f5b44973ffff,0.62865393608808517
892f5b55aa7ffff,33.166426181793213
892f5b57223ffff,72.141615867614746
892f5bc80d3ffff,842.485237121582
892f5bcec23ffff,9.3872032165527344
892f5aadc6bffff,1138.0867156982422
892f5b52e07ffff,1205.6497116088867
892f5b57027ffff,90.4071626663208
892f5b575c3ffff,137.75842809677124
892f5bceb87ffff,30.227927207946777
894eac18a1bffff,2.1835636496543884
892f5a34467ffff,2468.0293121337891
892f5b19843ffff,7.668791651725769
892f5b475afffff,1.8051522523164749
892f5bcd533ffff,959.97592163085938
892f5bd918fffff,1050.0894241333008
892f5b50437ffff,22.605424880981445
892f5b5752bffff,262.29915237426758
892f5bcb0bbffff,727.75919342041016
894ec936193ffff,3.5110726803541183
892f5a3303bffff,1527.2220993041992
892f5a3716fffff,2278.7001190185547
892f5b47593ffff,5.4394041299819946
892f5bca093ffff,655.38174438476562
892f5a3245bffff,1216.5549697875977
892f5a35d2fffff,1307.1999664306641
892f5aae367ffff,309.94704437255859
892f5b445abffff,1.7887763455510139
892f5b474bbffff,9.339870810508728
892f5bc9e7bffff,1425.0203704833984
892f5bca42bffff,813.17123413085938
892f5bcc273ffff,450.99833679199219
892f5b094a7ffff,0.99459208548069
892f5b5218fffff,419.96591567993164
892f5bc8233ffff,689.60896682739258
892f5a32d27ffff,264.52155208587646
892f5b468d7ffff,1.6078281924128532
892f5a32a13ffff,2809.3653564453125
892f5b56827ffff,4.6948871612548828
892f5b568dbffff,2.9207972288131714
892f5822e33ffff,15.792961061000824
892f58351abffff,5.015649288892746
892f5a3284bffff,1617.1241073608398
892f5a3658fffff,2711.2933197021484
892f5b086a7ffff,2.947363093495369
892f5b44ecfffff,0.55927276983857155
892f5b54673ffff,13.441591739654541
892f5bc1c77ffff,1072.9688568115234
892f5bc8c23ffff,610.06663513183594
892f4e594cbffff,3.4970443993806839
892f5b1b26bffff,35.127625465393066
892f5b44327ffff,0.092695035040378571
892f5b540abffff,10.665601253509521
892f5b55233ffff,30.939305186271667
892f5bca2b3ffff,1092.6610717773438
892f5bcab57ffff,570.9642219543457
892f5bcb06fffff,244.52472114562988
892f5bcd017ffff,484.05280113220215
892f5bcd4abffff,767.82675933837891
892f432c97bffff,1.6450503021478653
892f5aac227ffff,572.98319244384766
892f5b5748fffff,267.3889217376709
892f5bd9667ffff,2207.7328796386719
892f5bd9d1bffff,469.22617149353027
892f5a35c2fffff,1549.6351928710938
892f5b095bbffff,2.8485620021820068
892f5b46d8fffff,4.2072588354349136
892f5b54c03ffff,5.32445353269577
892f5bcb54fffff,884.75827789306641
892f5b44147ffff,0.831096675246954
892f5bcf293ffff,781.84929656982422
892f5b5052bffff,459.75934028625488
892f5bc90afffff,920.32231140136719
892f5a30c0bffff,1239.1558418273926
892f5aae94fffff,2214.0160827636719
892f5b19bc7ffff,8.6036014556884766
892f5bc00afffff,146.02801513671875
892f5bcb673ffff,1722.633415222168
892f5aac8afffff,2130.4065856933594
892f5b46907ffff,0.56888636574149132
892f5b501afffff,700.83887100219727
892f4e5b68bffff,4.3340001106262207
892f58351cbffff,3.31611368060112
892f5a31d77ffff,216.63567352294922
892f5a32083ffff,1653.8693161010742
892f5aa88c3ffff,592.39678955078125
892f5d0a10bffff,2.1761226654052734
892f5d0a3abffff,0.9886208102107048
892f432eda3ffff,3.4927398562431335
892f5a3709bffff,2146.9395599365234
892f5aaedd3ffff,863.36404800415039
894a48526d7ffff,6.7879343628883362
892f432cd73ffff,5.3480928242206573
892f5aae5c3ffff,198.28336715698242
